circuit_id,classification,fidelity,param_mean,param_std,param_range,param_skewness,param_entropy,small_param_ratio,extreme_param_ratio,param_diversity,critical_param_mean,critical_param_std
circuit_061_fragile,fragile,0.5410505430630871,0.8733219075899812,0.47616769073388826,1.5647208018336074,-0.6082247964617882,4.946993843062587,0.17627118644067796,0.0423728813559322,0.9983050847457627,0.0437968986851553,0.16657728180962222
circuit_062_robust,robust,0.9767226165683591,0.823388820077777,0.490609570251622,1.566870082012265,-0.43304664392763625,4.900558757082252,0.20847457627118643,0.04745762711864407,1.0,0.10449274903078205,0.3227144672648955
circuit_063_robust,robust,0.9804900733786506,0.8138560061461959,0.5029738578055701,1.5663135911741786,-0.42948520803099627,4.873314598694637,0.2288135593220339,0.04067796610169491,1.0,0.09705829329575652,0.285257613460003
circuit_064_robust,robust,0.9797303361900541,0.8492068619979461,0.48509054357304826,1.5654513927403513,-0.4851110625457226,4.954415218586008,0.18983050847457628,0.03898305084745763,0.9983050847457627,0.08822484033478496,0.2988040804829009
circuit_065_robust,robust,0.9779145641183626,0.8315618909694291,0.4954427443050689,1.5681370210094552,-0.4611320793336192,4.909740997779642,0.211864406779661,0.04067796610169491,1.0,0.009682781789196307,0.00544668882884713
circuit_066_robust,robust,0.9799217589800374,0.8172061627161344,0.504134627858881,1.56458068998401,-0.43933702772395666,4.86002877308206,0.2288135593220339,0.03728813559322034,1.0,0.10399530531540595,0.33888682438177736
circuit_067_robust,robust,0.9783021645702602,0.8309622174284197,0.4931330888310948,1.565397821758885,-0.4907317006254956,4.919035027661435,0.211864406779661,0.04067796610169491,1.0,0.04251690574161977,0.16118601927892393
circuit_068_robust,robust,0.9801915328874975,0.8406747009476665,0.4881486325051302,1.5668121745702026,-0.5022086598290426,4.924024983158055,0.2016949152542373,0.030508474576271188,1.0,0.17342346638424372,0.3940493391197424
circuit_069_robust,robust,0.9807120873633032,0.8564833548866276,0.4947651240295111,1.5691893005786113,-0.4974718688937282,4.933384156134689,0.19830508474576272,0.02711864406779661,1.0,0.16248018911214251,0.3956754068861506
circuit_070_robust,robust,0.9797446249375187,0.7964764404630809,0.4937818218679754,1.5679975062973617,-0.37589367321259015,4.883638399533683,0.22542372881355932,0.04406779661016949,1.0,0.059761304396469386,0.21653948600159384
circuit_071_robust,robust,0.9797025130478926,0.8436682141660656,0.4878443533997309,1.5644913301084682,-0.5126753470659643,4.9215228742476835,0.2,0.04406779661016949,0.9983050847457627,0.06641507525431184,0.22212571305316361
circuit_072_robust,robust,0.978928334454652,0.8443104298227451,0.49139282269179,1.5675747753927955,-0.48248757060217495,4.935113739764077,0.19830508474576272,0.03728813559322034,0.9983050847457627,0.09458195631017416,0.2843038801006923
circuit_073_robust,robust,0.9798382103874388,0.8275065453886027,0.49650416004758385,1.5685180932444935,-0.4230766462023741,4.908089683169092,0.21016949152542372,0.03559322033898305,1.0,0.10468575841864881,0.3214468704774888
circuit_074_robust,robust,0.9791700890274193,0.8297128601866967,0.4921740022003312,1.5669448006013142,-0.4695675939152833,4.910468327372244,0.21016949152542372,0.03220338983050847,1.0,0.15449541431044095,0.35861389762523405
circuit_075_robust,robust,0.9794104038497309,0.8432973777141569,0.4926522241082377,1.561861804261659,-0.5029515087200429,4.9347538454618425,0.2033898305084746,0.03728813559322034,0.9983050847457627,0.12798625764570212,0.34019698909340573
circuit_076_robust,robust,0.9799275219962805,0.8097104039663859,0.4920205701285425,1.565134543155436,-0.42055710434876165,4.888191813140674,0.21864406779661016,0.0576271186440678,0.9966101694915255,0.11768641764091838,0.3348597529513971
circuit_077_robust,robust,0.976224755880422,0.8481234617611055,0.5064291897302444,1.5685187978930601,-0.4997190238784543,4.899184921803527,0.2135593220338983,0.04915254237288136,0.9983050847457627,0.09018976316666537,0.28123364606175216
circuit_078_fragile,fragile,0.5572613519541172,0.8619684385822881,0.48040707819693595,1.5667803117795567,-0.524233838226765,4.967700252439921,0.17966101694915254,0.03559322033898305,1.0,0.08531722914061035,0.2553875307923291
circuit_079_robust,robust,0.9791198589641791,0.8198072638375253,0.4964871411626849,1.567993614284876,-0.4344200032374186,4.909084823569474,0.21864406779661016,0.03559322033898305,1.0,0.06460766562192619,0.2284724604820733
circuit_080_fragile,fragile,0.6964426857541391,0.8681868817898485,0.47389981321228686,1.5640482286667972,-0.5271255864026598,4.990616372401852,0.1711864406779661,0.04067796610169491,1.0,0.1688609592456143,0.40844450635858637
circuit_081_robust,robust,0.978105647987993,0.8495428912571593,0.4952450871962446,1.5682579898970639,-0.5159736637671738,4.919163744797962,0.2033898305084746,0.04576271186440678,0.9983050847457627,0.10159577556315229,0.29120212591790945
circuit_082_robust,robust,0.9770834551946911,0.871077134099443,0.49624812186266604,1.5650064216714676,-0.5595567372912708,4.924588394675093,0.19661016949152543,0.03220338983050847,1.0,0.1280480554499908,0.37074707927733414
circuit_083_fragile,fragile,0.7247075417655592,0.8679374277420306,0.48284757741410794,1.56949445962083,-0.5610841658081032,4.959670568823078,0.18305084745762712,0.03559322033898305,1.0,0.056726464676943165,0.1828617182943015
circuit_084_robust,robust,0.9778006817071833,0.8214416152908413,0.5042299909039509,1.5696054029160984,-0.404284754514526,4.874024707879178,0.22033898305084745,0.061016949152542375,0.9983050847457627,0.08967745681712902,0.3051883754325787
circuit_085_robust,robust,0.9767533990283563,0.8364842311814187,0.4823726152172904,1.569297936849699,-0.4886662780648686,4.93248702839503,0.19661016949152543,0.03389830508474576,1.0,0.10056099291803411,0.31439010954297464
circuit_086_robust,robust,0.9795237535966795,0.8288090884883459,0.49902931389187466,1.5685566713286216,-0.4467435979820497,4.890813776965382,0.211864406779661,0.05254237288135593,1.0,0.05357706047123756,0.19765402562171072
circuit_087_robust,robust,0.975151170123749,0.806321636357475,0.49007728959546265,1.5676600084727055,-0.4128899789054229,4.859982320501598,0.21864406779661016,0.04745762711864407,1.0,0.09387412949057097,0.27264145618054775
circuit_088_fragile,fragile,0.6019310433493603,0.8433320579034308,0.48975428404563104,1.5670077085779195,-0.48211742976199257,4.934994175854325,0.19830508474576272,0.03389830508474576,1.0,0.09427496573600629,0.3081661354551701
circuit_089_fragile,fragile,0.6355736637099978,0.8645239454813145,0.4746016640630468,1.566745181642075,-0.5385936644790014,4.98619968326727,0.17627118644067796,0.04067796610169491,1.0,0.12008217634301371,0.33289493421462174
circuit_090_fragile,fragile,0.6371177195752257,0.8703449348533752,0.475180624167248,1.5661402806619282,-0.5383836375561815,4.992249587613899,0.17288135593220338,0.030508474576271188,1.0,0.10812175257311928,0.32318421338748804
circuit_091_fragile,fragile,0.7801709690455844,0.8042546658353887,0.5014339046293412,1.569067710054439,-0.3792472107273238,4.884126867568905,0.22542372881355932,0.06271186440677966,1.0,0.07911541610205425,0.2614227241794081
circuit_092_fragile,fragile,0.7383813439638607,0.8510330228514253,0.49056189227937297,1.5678561246863842,-0.5355350053326483,4.9326146293494855,0.19830508474576272,0.05254237288135593,1.0,0.0583556875559265,0.21039628453563652
circuit_093_fragile,fragile,0.8940882094903093,0.8307970270197829,0.4791999278220002,1.5641548673777133,-0.4894272579891742,4.926424270503684,0.19661016949152543,0.04576271186440678,1.0,0.040353622867772346,0.15570005965271672
circuit_094_robust,robust,0.9803798759390665,0.7822916765049488,0.5159776121026517,1.557700068686005,-0.33509697574658137,4.798956174132825,0.2576271186440678,0.061016949152542375,0.9983050847457627,0.13113721587631905,0.3551612593201822
circuit_095_robust,robust,0.9795113905687768,0.8554228067331078,0.4876987686596353,1.5669345004966606,-0.4988430627653214,4.955988158077045,0.188135593220339,0.03898305084745763,0.9983050847457627,0.09997189077450529,0.3330877384544457
circuit_096_robust,robust,0.9794020240257637,0.8319265832967292,0.5052613981831092,1.5679447140777008,-0.4330271628101308,4.906911505754745,0.21864406779661016,0.03220338983050847,1.0,0.06579802252857848,0.2294054216077145
circuit_097_robust,robust,0.9365078082089279,0.8518065461648835,0.49404858740066926,1.5691494097579444,-0.5160948717977717,4.92047899206994,0.2,0.03728813559322034,1.0,0.11587497843453129,0.3391955684128306
circuit_098_fragile,fragile,0.8186017898591602,0.8606649563925838,0.47950217952683966,1.5654794664973344,-0.5413896401654705,4.964920834036344,0.18135593220338983,0.03898305084745763,1.0,0.1294992540939225,0.32010988208095537
circuit_099_robust,robust,0.9794063095064213,0.8292922811943502,0.4930802409886898,1.564524982878551,-0.4698133387070125,4.901026600063859,0.211864406779661,0.04576271186440678,1.0,0.08994461036293565,0.2927651939766423
