circuit_id,classification,fidelity,param_mean,param_std,param_range,param_skewness,param_entropy,small_param_ratio,extreme_param_ratio,param_diversity,critical_param_mean,critical_param_std
circuit_069_robust,robust,0.9902346071855346,0.7370746756810171,0.5323723421216975,1.5610977409851463,-0.19478822545544494,4.602143293928086,0.30603448275862066,0.05172413793103448,1.0,0.1017919489417194,0.31508194172894305
circuit_070_robust,robust,0.9873398525210028,0.6894970794084653,0.5115601427649229,1.5678844302625,-0.15167624228455248,4.575751510347574,0.31896551724137934,0.07327586206896551,1.0,0.0642892804378578,0.22610591714510514
circuit_071_robust,robust,0.990922977042907,0.7261755050277326,0.5315075684513001,1.5644808522685807,-0.18106810358473066,4.574422684496221,0.3103448275862069,0.05603448275862069,1.0,0.07170913999610186,0.22878121438089322
circuit_072_robust,robust,0.9897175746321409,0.7439792599750252,0.5380398388027422,1.567309559520908,-0.22654192302266257,4.614693436613021,0.30603448275862066,0.05603448275862069,1.0,0.1113560578494405,0.31857550567781334
circuit_073_fragile,fragile,0.8982855031924123,0.8378213694965498,0.5126645406448882,1.5639825435063377,-0.43843109664869484,4.8392182683280875,0.21982758620689655,0.05172413793103448,1.0,0.12748599547160439,0.3492975528905988
circuit_074_robust,robust,0.9884847405872059,0.7260113453691939,0.4990506200643473,1.5662734443028303,-0.22395372406287786,4.6742547162379156,0.27586206896551724,0.04741379310344827,1.0,0.2132858881014339,0.3641796375076851
circuit_075_robust,robust,0.9903890690234616,0.776996542111991,0.5375812943148609,1.5599218388597327,-0.3248069911795179,4.624348872520174,0.28879310344827586,0.06465517241379311,1.0,0.12006059312228305,0.32855758085368
circuit_076_robust,robust,0.9900138004958307,0.6673265408090558,0.5254333537689944,1.5638242121856423,-0.0330072112184562,4.440051437962347,0.3448275862068966,0.10344827586206896,1.0,0.17151256157649825,0.3963583425812672
circuit_077_robust,robust,0.9903565322283264,0.7662878350482107,0.5610917411986918,1.5669630046062286,-0.21941605942401024,4.549163123215038,0.3103448275862069,0.06465517241379311,1.0,0.10606369243384915,0.30287187005292726
circuit_078_fragile,fragile,0.6720071862398939,0.8237120712593707,0.5035388656570619,1.5597909282640268,-0.4709381365080713,4.768646338668558,0.22413793103448276,0.04741379310344827,1.0,0.14851415251079486,0.33416564554534905
circuit_079_robust,robust,0.9903469552920391,0.7320342354464827,0.5381749415789001,1.5668728380369195,-0.18238524638439435,4.52359007629545,0.3146551724137931,0.04310344827586207,1.0,0.03641528498871017,0.1281848589501541
circuit_080_robust,robust,0.9873640441315638,0.7727379714534656,0.5105528084269281,1.5636909210634466,-0.3092103666761768,4.709837995302348,0.25862068965517243,0.06896551724137931,1.0,0.0915729561609126,0.3109694913156654
circuit_081_robust,robust,0.990813182733751,0.7763915617366094,0.5138372482656837,1.557457911312518,-0.3433513077068826,4.691525880359153,0.2629310344827586,0.05603448275862069,1.0,0.05487927189661488,0.20256814858131023
circuit_082_robust,robust,0.9904354724614859,0.7782873043499312,0.5385197518136937,1.5645746714531534,-0.2417058010114976,4.680713574745259,0.27586206896551724,0.05172413793103448,1.0,0.11916889439476297,0.3528173333800663
circuit_083_robust,robust,0.9875673638741633,0.7279156678753682,0.5332401144095925,1.5694379033301382,-0.17554257055719827,4.572029879235327,0.3103448275862069,0.05603448275862069,1.0,0.033874234721457556,0.12639576965775728
circuit_084_robust,robust,0.9909554646599702,0.7146207655667215,0.5437413443552053,1.5549043293651583,-0.08112671947197501,4.531898050042828,0.31896551724137934,0.08620689655172414,1.0,0.06603869709206062,0.2323345772608132
circuit_085_fragile,fragile,0.8526484014987707,0.7503914718066244,0.5222861296540385,1.5616075280297885,-0.25780043049601,4.67969316580092,0.28448275862068967,0.06465517241379311,1.0,0.07854313143352974,0.27034740693985426
circuit_086_fragile,fragile,0.7532000624496926,0.7785879138658058,0.5383030031000245,1.561840479718744,-0.3283847261871616,4.660335269597994,0.28448275862068967,0.07758620689655173,1.0,0.09500207037663559,0.2756481939892958
circuit_087_robust,robust,0.98937794119423,0.7167376246641944,0.5353530307353765,1.5651741655397748,-0.16588439355958795,4.534255241718327,0.3275862068965517,0.05603448275862069,1.0,0.18377151794324859,0.3805375994050425
circuit_088_robust,robust,0.988448624516762,0.7357631399164601,0.5298891731786113,1.5646893014120313,-0.20337049903990448,4.607464373641815,0.3017241379310345,0.04310344827586207,1.0,0.1500056673524234,0.3852944683434086
circuit_089_robust,robust,0.9359736708073249,0.7896511090060524,0.5341321483989598,1.5603106426824562,-0.35063800964477676,4.6534634048438965,0.27586206896551724,0.09482758620689655,1.0,0.10784028428393871,0.32465417481764164
circuit_090_robust,robust,0.922503688055756,0.76085378385466,0.5308460128967577,1.5637696840531807,-0.2281882449539989,4.60929076093257,0.2801724137931034,0.06465517241379311,1.0,0.09389932117356577,0.2874984492500707
circuit_091_fragile,fragile,0.6634430478119705,0.7230351128276702,0.5135772439347461,1.5680934287794235,-0.16426138413917132,4.6473538932820295,0.28448275862068967,0.10344827586206896,1.0,0.08335862652637116,0.2433413442919553
circuit_092_robust,robust,0.9830092096751353,0.8017283687276303,0.5188137974503493,1.5675973779640267,-0.3696267699015668,4.779009176755458,0.25,0.04310344827586207,1.0,0.04197559659703118,0.1433720719325346
circuit_093_robust,robust,0.9896401974222521,0.7398033633582822,0.5233763079062609,1.5534705089110201,-0.2095376832531238,4.6013686976319566,0.28879310344827586,0.07327586206896551,1.0,0.028383533894856882,0.10003436993831916
circuit_094_robust,robust,0.9896103549621653,0.6988108291872144,0.5476222050660862,1.557424267531332,-0.11195742595944051,4.394155885450955,0.3448275862068966,0.09051724137931035,0.9956896551724138,0.1842982284460186,0.41340680804820285
circuit_095_fragile,fragile,0.6934127434138554,0.8114900147643046,0.5008304603529353,1.558046767285537,-0.37883859236936274,4.81751600628166,0.21982758620689655,0.04741379310344827,1.0,0.1387427874468794,0.4069991456882746
circuit_096_robust,robust,0.9890956344369726,0.7698864505186429,0.5340799962948317,1.5673422800563386,-0.2191185057859856,4.70442003247336,0.27586206896551724,0.034482758620689655,1.0,0.10248939397034354,0.3079001673805658
circuit_097_fragile,fragile,0.6085430306511084,0.780475290512136,0.5284893120773888,1.5691494097579444,-0.3327614219999151,4.6347988309440264,0.27155172413793105,0.06465517241379311,1.0,0.2037893781038745,0.41046979774334436
circuit_098_robust,robust,0.9887325115879164,0.7496476195748573,0.5135516606210152,1.54959155657151,-0.25349117728472226,4.66231802355178,0.27586206896551724,0.0603448275862069,1.0,0.2437215704213716,0.4491583281308652
circuit_099_fragile,fragile,0.8472131511103721,0.7914839424006817,0.509332847312682,1.5590486391145348,-0.3613565073414436,4.727370831601574,0.24568965517241378,0.06896551724137931,1.0,0.04964864147380771,0.2068927906177381
